# Generated by com.rapidminer.test.ExampleGenerator
#   function type: 7
#   error:         0.0
#   #examples:     500
2.522083547289583	9.912065503359614	5.473720580830043	9.708924141647504	3.0557766287743124	3.3799948166752247	negative
7.858883146237786	7.722865388099414	6.13709246873177	5.414699515553134	4.3163943837465375	5.141431879330795	positive
0.1167191635921494	5.276446245711586	0.9009018986167783	6.577495983497045	4.379008148749691	2.075299341314812	negative
1.913008052769325	7.986333514757536	3.7860949007086484	8.89931808628207	0.9097371366327645	6.28341338909567	negative
4.923303445642853	2.889412836205304	9.938023993169988	2.1456857573922052	2.630899809938666	7.8944780473699225	negative
8.0946616930892	1.3741095704530681	4.541261471707985	0.36928659415685683	2.8210778139235693	0.7731714740405626	positive
0.8562716809963122	5.497406929955765	0.2610421142644559	1.7116569390351732	7.141158512862438	7.053509764343099	negative
9.454330086525374	9.763730838110094	9.87130778564143	5.705405724996795	4.958138259564336	8.023387765963204	negative
0.21218605575544336	5.009957812172157	6.989404070312606	7.554675418157448	3.8134675521354655	8.200470705316562	negative
8.701602436247791	4.535903521110657	5.7188409725462295	3.6339693856803312	7.025673154237158	9.335097363326529	positive
8.374761528844457	3.5212659906874624	8.745055735794233	7.373126685737002	7.540793287181185	4.464993936478759	positive
9.919136934007932	7.514292210821077	5.419221251251862	4.279603675946156	4.280829528295973	2.2798581471032686	positive
6.838559445066003	2.021516843467026	2.770071410652164	7.401093361593407	3.9191342875662194	4.288807154584534	positive
8.926862226631433	5.7224931958228105	3.849428419333625	1.6162196357562952	0.20012361185251182	0.4773261750702684	positive
3.0530873770447364	8.927334683541517	9.004147817077587	1.9950434294422759	9.743425686890921	0.14178764272941513	negative
5.182859718777751	7.335506533193762	8.356608019537362	4.703732627207145	1.6580259720807444	2.7476465623545554	negative
7.198883377008033	0.7854534800294277	1.7088413246999257	8.72892146836972	4.337410667969955	8.194080292011968	positive
1.1463541334051708	5.080933203639405	1.6375958316873995	4.215984531821542	8.587424950999988	7.407360877170869	negative
1.8058422385338635	0.9943014638362535	9.777651544899905	9.710781242241513	7.22543973166812	2.664880082595642	negative
5.600779528372536	9.185304736807753	5.839262406372491	3.398080185585183	6.476555165176105	1.6783093427696028	negative
4.5744657657266705	2.7483535112714463	6.658999300942461	4.696801933096614	6.773766154905307	2.3185258811281386	negative
2.1132795304184473	9.851318030350413	4.953521965903209	0.23330792963587976	5.840090629178411	8.191680580539126	negative
7.1694990878444385	1.8370207619853518	3.5556924287985767	4.482628925838749	3.8311080580368095	3.4383255336162066	positive
0.2572280888112022	9.123910717540223	1.9125413799542068	6.588797213105943	8.462553023968189	5.638063249657579	negative
9.772981597728814	6.714550182761053	5.806270928321303	7.444706074171825	1.0459220940225566	9.681575017962498	positive
6.706210071603962	1.1324879929345466	6.565124912392219	1.6267452242552705	4.82219394082083	6.326980246196392	positive
9.304193225882319	4.284671190458463	0.001065872508770882	2.526684004073764	4.237650950476249	9.202784434591042	positive
3.1748793057697835	5.202325724195425	3.4441626143796213	9.339800847575878	0.8291462473123745	2.2075679101019308	negative
7.275235040142799	3.0920498833250742	6.183018861441147	6.552804584722395	6.101514962186979	9.117230549262466	positive
4.381495475125776	7.673120364140393	2.5209608207873755	2.0641626203628274	8.61262473956647	2.541200717525196	negative
4.9346799578346126	2.6542822697486113	5.518202082981877	6.729942637744535	3.62540361748682	6.1483473536667805	positive
8.779727076203322	9.75348370905283	9.18247052448155	3.955033209790122	5.421825989544047	0.5260953953663816	negative
9.683245415095731	1.1691666527512878	4.025177337177586	3.3949733411841834	0.23094480281695695	5.638689924301891	positive
8.38828477235597	2.027256187228744	9.752920088960877	6.232897961369421	5.211204630933478	4.7161353771056005	positive
8.593926804719981	0.052130112849396726	9.60123858439357	7.3903358166002775	8.000529469169821	3.0775119554879504	positive
8.364608696759499	2.805017378979442	7.8968939915407965	2.4260648249910655	8.703978172224065	0.8580009979875347	positive
5.447382648154473	5.051444832952462	4.796323395694241	8.417873013448178	7.943364755954846	8.074401400917639	positive
7.345464078805168	1.2199516448920267	3.165016814933356	9.589157833791464	2.802825837474833	4.942538057588735	positive
5.0581999179453785	1.0015304723325613	6.024861900838248	8.932728331807825	0.45562854011298004	9.047689239286397	positive
2.42889519472004	5.482950221725369	2.3483409441368455	5.656667690102997	8.372308443181355	2.8223054234643863	negative
8.219410410473168	2.6482134665857715	0.47868271272448637	4.792568182176053	9.655407190861387	2.652004383790504	positive
8.008332264874555	8.062889586227085	4.859335065619171	3.6269062099024882	4.475791843601385	2.0252995386358927	positive
7.575386910409332	3.049063702472763	1.560715507456315	2.2636591712828036	4.678965057481541	8.588640788424566	positive
1.594244139518367	8.613537332208876	6.3157845805881045	7.440131539400095	6.026657506721449	8.57658625562206	negative
6.734942142324465	5.545379001116996	8.693747756060535	7.989159698515287	6.211388604965659	2.466375100846374	negative
6.968850290201444	0.44141870555938767	7.222455238658794	9.334403809684185	3.019058073390447	4.250396755286752	positive
4.388692759513687	5.542288518952341	6.708818955965513	7.124871136881374	5.235936530874579	4.943760321935439	negative
1.3060650696312437	0.2558535020161623	2.0713143727714156	3.596728248272758	1.6409736891912596	6.084268197924601	positive
